"","genre","top1000id","title","nwords","num","numloc","char","apost","quest","colon","hyph","excl","amper","the_st","sentscore"
"1917",0,"1917","Pumpkinhead IV: Blood Feud",4,0,0,26,0,0,1,0,0,0,0,0
"1926",0,"1926","Bundy: An American Icon",4,0,0,23,0,0,1,0,0,0,0,0
"1927",0,"1927","Catacombs",1,0,0,9,0,0,0,0,0,0,0,0
"1930",0,"1930","H.P. Lovecraft's The Tomb",4,0,0,25,1,0,0,0,0,0,0,0
"1932",0,"1932","The Key",2,0,0,7,0,0,0,0,0,0,1,0
"1933",0,"1933","House of the Invisibles",4,0,0,23,0,0,0,0,0,0,0,0
"1937",0,"1937","Dard Divorce",2,0,0,12,0,0,0,0,0,0,0,0
"1938",0,"1938","First Born",2,0,0,10,0,0,0,0,0,0,0,0
"1939",0,"1939","Exte: Hair Extensions",3,0,0,21,0,0,1,0,0,0,0,0
"1940",0,"1940","My Name Is Bruce",4,0,0,16,0,0,0,0,0,0,0,0
"1979",0,"1979","Mega Snake",2,0,0,10,0,0,0,0,0,0,0,0
"1997",0,"1997","Small Town Folk",3,0,0,15,0,0,0,0,0,0,0,-1
"2020",0,"2020","Cold Prey II",3,0,0,12,0,0,0,0,0,0,0,-1
"2027",0,"2027","Quarantine",1,0,0,10,0,0,0,0,0,0,0,0
"2031",0,"2031","Amusement",1,0,0,9,0,0,0,0,0,0,0,0
"2034",0,"2034","Wrong Turn 3: Left for Dead",6,1,13,27,0,0,1,0,0,0,0,-2
"2053",0,"2053","The Eye",2,0,0,7,0,0,0,0,0,0,1,0
"2054",0,"2054","Martyrs",1,0,0,7,0,0,0,0,0,0,0,0
"2077",0,"2077","The Ruins",2,0,0,9,0,0,0,0,0,0,1,-1
"2081",0,"2081","Let the Right One In",5,0,0,20,0,0,0,0,0,0,0,1
"2088",0,"2088","Train",1,0,0,5,0,0,0,0,0,0,0,0
"2091",0,"2091","Pulse 2: Afterlife",3,1,8,18,0,0,1,0,0,0,0,0
"2093",0,"2093","100 Feet",2,1,2,8,0,0,0,0,0,0,0,0
"2109",0,"2109","Saw V",2,0,0,5,0,0,0,0,0,0,0,0
"2117",0,"2117","Against the Dark",3,0,0,16,0,0,0,0,0,0,0,-1
"2118",0,"2118","The Strangers",2,0,0,13,0,0,0,0,0,0,1,0
"2123",0,"2123","Prom Night",2,0,0,10,0,0,0,0,0,0,0,0
"2126",0,"2126","Resident Evil: Degeneration",3,0,0,27,0,0,1,0,0,0,0,-2
"2127",0,"2127","Splinter",1,0,0,8,0,0,0,0,0,0,0,0
"2129",0,"2129","Eden Lake",2,0,0,9,0,0,0,0,0,0,0,0
"2147",0,"2147","Dance of the Dead",4,0,0,17,0,0,0,0,0,0,0,-1
"2152",0,"2152","Day of the Dead",4,0,0,15,0,0,0,0,0,0,0,-1
"2154",0,"2154","Alien Raiders",2,0,0,13,0,0,0,0,0,0,0,0
"2170",0,"2170","I Sell The Dead",4,0,0,15,0,0,0,0,0,0,0,-1
"2185",0,"2185","Shutter",1,0,0,7,0,0,0,0,0,0,0,0
"2189",0,"2189","Zombie Strippers!",2,0,0,17,0,0,0,0,1,0,0,-1
"2192",0,"2192","Not Forgotten",2,0,0,13,0,0,0,0,0,0,0,0
"2201",0,"2201","Anaconda 3: Offspring",3,1,11,21,0,0,1,0,0,0,0,0
"2226",0,"2226","Mirrors",1,0,0,7,0,0,0,0,0,0,0,0
"2228",0,"2228","Babysitter Wanted",2,0,0,17,0,0,0,0,0,0,0,0
"2230",0,"2230","No Man's Land: The Rise of Reeker",7,0,0,33,1,0,1,0,0,0,0,0
"2232",0,"2232","Otis",1,0,0,4,0,0,0,0,0,0,0,0
"2233",0,"2233","One Missed Call",3,0,0,15,0,0,0,0,0,0,0,-1
"2241",0,"2241","Mutant Chronicles",2,0,0,17,0,0,0,0,0,0,0,0
"2260",0,"2260","Deadline",1,0,0,8,0,0,0,0,0,0,0,0
"2265",0,"2265","The Midnight Meat Train",4,0,0,23,0,0,0,0,0,0,1,0
"2267",0,"2267","All the Boys Love Mandy Lane",6,0,0,28,0,0,0,0,0,0,0,1
"2268",0,"2268","Mostly Ghostly",2,0,0,14,0,0,0,0,0,0,0,0
"2271",0,"2271","Never Cry Werewolf",3,0,0,18,0,0,0,0,0,0,0,-1
"2275",0,"2275","Pathology",1,0,0,9,0,0,0,0,0,0,0,0
"2299",0,"2299","The Thaw",2,0,0,8,0,0,0,0,0,0,1,0
"2302",0,"2302","Kill Theory",2,0,0,11,0,0,0,0,0,0,0,-1
"2314",0,"2314","The Echo",2,0,0,8,0,0,0,0,0,0,1,0
"2317",0,"2317","The Cottage",2,0,0,11,0,0,0,0,0,0,1,0
"2320",0,"2320","Blade - House of Chthon",5,0,0,23,0,0,0,1,0,0,0,0
"2329",0,"2329","Krabat and the Legend of the Satanic Mill",8,0,0,41,0,0,0,0,0,0,0,0
"2346",0,"2346","The Children",2,0,0,12,0,0,0,0,0,0,1,0
"2350",0,"2350","Rest Stop: Don't Look Back",5,0,0,26,1,0,1,0,0,0,0,0
"2353",0,"2353","Amateur Porn Star Killer 2",5,1,27,26,0,0,0,0,0,0,0,-1
"2358",0,"2358","Dark Floors",2,0,0,11,0,0,0,0,0,0,0,-1
"2371",0,"2371","Ogre",1,0,0,4,0,0,0,0,0,0,0,0
"2372",0,"2372","Chemical Wedding",2,0,0,16,0,0,0,0,0,0,0,0
"2374",0,"2374","Shuttle",1,0,0,7,0,0,0,0,0,0,0,0
"2387",0,"2387","Repo! The Genetic Opera",4,0,0,23,0,0,0,0,1,0,0,0
"2391",0,"2391","Dying Breed",2,0,0,11,0,0,0,0,0,0,0,-1
"2393",0,"2393","Behind the Wall",3,0,0,15,0,0,0,0,0,0,0,0
"2394",0,"2394","Autopsy",1,0,0,7,0,0,0,0,0,0,0,0
"2398",0,"2398","Killer Pad",2,0,0,10,0,0,0,0,0,0,0,-1
"2405",0,"2405","Manhunt",1,0,0,7,0,0,0,0,0,0,0,0
"2422",0,"2422","The Forgotten Ones",3,0,0,18,0,0,0,0,0,0,1,-1
"2428",0,"2428","The Morgue",2,0,0,10,0,0,0,0,0,0,1,0
"2438",0,"2438","The Machine Girl",3,0,0,16,0,0,0,0,0,0,1,0
"2441",0,"2441","Insanitarium",1,0,0,12,0,0,0,0,0,0,0,0
"2445",0,"2445","Tokyo Gore Police",3,0,0,17,0,0,0,0,0,0,0,0
"2447",0,"2447","Blackout",1,0,0,8,0,0,0,0,0,0,0,0
"2451",0,"2451","While She Was Out",4,0,0,17,0,0,0,0,0,0,0,0
"2453",0,"2453","The Haunting of Molly Hartley",5,0,0,29,0,0,0,0,0,0,1,-1
"2463",0,"2463","Breathing Room",2,0,0,14,0,0,0,0,0,0,0,0
"2465",0,"2465","Red Mist",2,0,0,8,0,0,0,0,0,0,0,-1
"2475",0,"2475","Boogeyman 3",2,1,12,11,0,0,0,0,0,0,0,0
"2487",0,"2487","The Attic",2,0,0,9,0,0,0,0,0,0,1,0
"2488",0,"2488","Run Bitch Run",3,0,0,13,0,0,0,0,0,0,0,-1
"2490",0,"2490","13 Hours in a Warehouse",5,1,2,23,0,0,0,0,0,0,0,0
"2497",0,"2497","I'll Never Die Alone",4,0,0,20,1,0,0,0,0,0,0,-3
"2498",0,"2498","Flu Bird Horror",3,0,0,15,0,0,0,0,0,0,0,-1
"2499",0,"2499","Ghouls",1,0,0,6,0,0,0,0,0,0,0,0
"2500",0,"2500","Scarce",1,0,0,6,0,0,0,0,0,0,0,-1
"2506",0,"2506","Hush",1,0,0,4,0,0,0,0,0,0,0,0
"2525",0,"2525","Return to Sleepaway Camp",4,0,0,24,0,0,0,0,0,0,0,0
"2539",0,"2539","Dr. Jekyll and Mr. Hyde",5,0,0,23,0,0,0,0,0,0,0,0
"2540",0,"2540","Death Bell",2,0,0,10,0,0,0,0,0,0,0,-1
"2543",0,"2543","Stag Night",2,0,0,10,0,0,0,0,0,0,0,0
"2555",0,"2555","Solstice",1,0,0,8,0,0,0,0,0,0,0,0
"2570",0,"2570","Vinyan",1,0,0,6,0,0,0,0,0,0,0,0
"2572",0,"2572","Lost Boys: The Tribe",4,0,0,20,0,0,1,0,0,0,0,-1
"2573",0,"2573","Farm House",2,0,0,10,0,0,0,0,0,0,0,0
"2576",0,"2576","Vacancy 2: The First Cut",5,1,10,24,0,0,1,0,0,0,0,0
"2592",0,"2592","Lake Mungo",2,0,0,10,0,0,0,0,0,0,0,0
"2596",0,"2596","Otto; or, Up with Dead People",6,0,0,29,0,0,0,0,0,0,0,-1
"2599",0,"2599","The Objective",2,0,0,13,0,0,0,0,0,0,1,0
"2612",0,"2612","Donkey Punch",2,0,0,12,0,0,0,0,0,0,0,-1
"2617",0,"2617","Gutterballs",1,0,0,11,0,0,0,0,0,0,0,0
"2622",0,"2622","Animals",1,0,0,7,0,0,0,0,0,0,0,0
"2625",0,"2625","Dead Space: Downfall",3,0,0,20,0,0,1,0,0,0,0,-2
"2631",0,"2631","Asylum",1,0,0,6,0,0,0,0,0,0,0,0
"2658",0,"2658","Credo",1,0,0,5,0,0,0,0,0,0,0,0
"2686",0,"2686","Sauna",1,0,0,5,0,0,0,0,0,0,0,0
"2689",0,"2689","The Legend of Bloody Mary",5,0,0,25,0,0,0,0,0,0,1,-1
"2703",0,"2703","Art Of The Devil 3",5,1,19,18,0,0,0,0,0,0,0,-1
"2708",0,"2708","The Broken",2,0,0,10,0,0,0,0,0,0,1,-1
"2714",0,"2714","Coming Soon",2,0,0,11,0,0,0,0,0,0,0,0
"2717",0,"2717","Living Hell",2,0,0,11,0,0,0,0,0,0,0,-1
"2720",0,"2720","The Legend of Snake",4,0,0,19,0,0,0,0,0,0,1,0
"2723",0,"2723","Plaguers",1,0,0,8,0,0,0,0,0,0,0,0
"2726",0,"2726","Beyond Loch Ness",3,0,0,16,0,0,0,0,0,0,0,0
"2736",0,"2736","Trailer Park of Terror",4,0,0,22,0,0,0,0,0,0,0,-1
"2737",0,"2737","Baby Blues",2,0,0,10,0,0,0,0,0,0,0,0
"2739",0,"2739","Crushed",1,0,0,7,0,0,0,0,0,0,0,-1
"2741",0,"2741","Vipers",1,0,0,6,0,0,0,0,0,0,0,0
"2752",0,"2752","Shiver",1,0,0,6,0,0,0,0,0,0,0,-1
"2754",0,"2754","Killer Movie",2,0,0,12,0,0,0,0,0,0,0,-1
"2755",0,"2755","Warbirds",1,0,0,8,0,0,0,0,0,0,0,0
"2764",0,"2764","High Lane",2,0,0,9,0,0,0,0,0,0,0,0
"2767",0,"2767","Feast II: Sloppy Seconds",4,0,0,24,0,0,1,0,0,0,0,-1
"2783",0,"2783","The Coffin",2,0,0,10,0,0,0,0,0,0,1,0
"2791",0,"2791","Cornered!",1,0,0,9,0,0,0,0,1,0,0,-1
"2796",0,"2796","Automaton Transfusion",2,0,0,21,0,0,0,0,0,0,0,0
"2803",0,"2803","Carver",1,0,0,6,0,0,0,0,0,0,0,0
"2815",0,"2815","Acolytes",1,0,0,8,0,0,0,0,0,0,0,0
"2826",0,"2826","Bad Biology",2,0,0,11,0,0,0,0,0,0,0,-1
"2841",0,"2841","Nightmare at the End of the Hall",7,0,0,32,0,0,0,0,0,0,0,-1
"2843",0,"2843","Resurrection County",2,0,0,19,0,0,0,0,0,0,0,0
"2847",0,"2847","Baghead",1,0,0,7,0,0,0,0,0,0,0,0
"2851",0,"2851","Orochi - Blood",3,0,0,14,0,0,0,1,0,0,0,0
"2881",0,"2881","Dorothy Mills",2,0,0,13,0,0,0,0,0,0,0,0
"2887",0,"2887","S.S.D.",1,0,0,6,0,0,0,0,0,0,0,0
"2903",0,"2903","Seventh Moon",2,0,0,12,0,0,0,0,0,0,0,0
"2907",0,"2907","Home Movie",2,0,0,10,0,0,0,0,0,0,0,0
"2919",0,"2919","The Guard Post",3,0,0,14,0,0,0,0,0,0,1,0
"2934",0,"2934","Evilution",1,0,0,9,0,0,0,0,0,0,0,0
"2949",0,"2949","Brutal Massacre: A Comedy",4,0,0,25,0,0,1,0,0,0,0,-2
"2969",0,"2969","1920",1,1,2,4,0,0,0,0,0,0,0,0
"2973",0,"2973","A Near Death Experience",4,0,0,23,0,0,0,0,0,0,0,-1
"2976",0,"2976","Maskhead",1,0,0,8,0,0,0,0,0,0,0,0
"2977",0,"2977","4bia",1,1,2,4,0,0,0,0,0,0,0,0
"2986",0,"2986","The Final Destination",3,0,0,21,0,0,0,0,0,0,1,0
"2989",0,"2989","The Human Centipede (First Sequence)",5,0,0,36,0,0,0,0,0,0,1,0
"2999",0,"2999","Pandorum",1,0,0,8,0,0,0,0,0,0,0,0
"3005",0,"3005","Case 39",2,1,7,7,0,0,0,0,0,0,0,0
"3013",0,"3013","Wrong Turn 3: Left for Dead",6,1,13,27,0,0,1,0,0,0,0,-2
"3018",0,"3018","Saw VI",2,0,0,6,0,0,0,0,0,0,0,0
"3028",0,"3028","Orphan",1,0,0,6,0,0,0,0,0,0,0,-1
"3031",0,"3031","Triangle",1,0,0,8,0,0,0,0,0,0,0,0
"3036",0,"3036","Friday the 13th",3,1,13,15,0,0,0,0,0,0,0,0
"3044",0,"3044","Antichrist",1,0,0,10,0,0,0,0,0,0,0,0
"3045",0,"3045","Drag Me to Hell",4,0,0,15,0,0,0,0,0,0,0,-2
"3046",0,"3046","Nine Dead",2,0,0,9,0,0,0,0,0,0,0,-1
"3052",0,"3052","The Haunted World of El Superbeasto",6,0,0,35,0,0,0,0,0,0,1,-1
"3063",0,"3063","Jennifer's Body",2,0,0,15,1,0,0,0,0,0,0,0
"3070",0,"3070","Blood: The Last Vampire",4,0,0,23,0,0,1,0,0,0,0,0
"3072",0,"3072","Don't Look Back",3,0,0,15,1,0,0,0,0,0,0,0
"3089",0,"3089","Daybreakers",1,0,0,11,0,0,0,0,0,0,0,0
"3090",0,"3090","[REC]²",1,0,0,6,0,0,0,0,0,0,0,0
"3092",0,"3092","Against the Dark",3,0,0,16,0,0,0,0,0,0,0,-1
"3093",0,"3093","The Uninvited",2,0,0,13,0,0,0,0,0,0,1,0
"3098",0,"3098","The Last House on the Left",6,0,0,26,0,0,0,0,0,0,1,0
"3104",0,"3104","Splice",1,0,0,6,0,0,0,0,0,0,0,0
"3110",0,"3110","The Grudge 3",3,1,13,12,0,0,0,0,0,0,1,-1
"3119",0,"3119","Nine Miles Down",3,0,0,15,0,0,0,0,0,0,0,-1
"3121",0,"3121","Don't Look Up",3,0,0,13,1,0,0,0,0,0,0,0
"3131",0,"3131","The Tournament",2,0,0,14,0,0,0,0,0,0,1,0
"3133",0,"3133","Cabin Fever 2: Spring Fever",5,1,14,27,0,0,1,0,0,0,0,-2
"3139",0,"3139","Halloween II",2,0,0,12,0,0,0,0,0,0,0,0
"3140",0,"3140","Carriers",1,0,0,8,0,0,0,0,0,0,0,0
"3150",0,"3150","Dead Snow",2,0,0,9,0,0,0,0,0,0,0,-1
"3152",0,"3152","Walled In",2,0,0,9,0,0,0,0,0,0,0,0
"3158",0,"3158","Blood Creek",2,0,0,11,0,0,0,0,0,0,0,0
"3159",0,"3159","Suck",1,0,0,4,0,0,0,0,0,0,0,-1
"3166",0,"3166","Stan Helsing",2,0,0,12,0,0,0,0,0,0,0,0
"3169",0,"3169","The Unborn",2,0,0,10,0,0,0,0,0,0,1,0
"3187",0,"3187","Not Forgotten",2,0,0,13,0,0,0,0,0,0,0,0
"3193",0,"3193","Ghost Machine",2,0,0,13,0,0,0,0,0,0,0,0
"3194",0,"3194","The Messengers 2: The Scarecrow",5,1,17,31,0,0,1,0,0,0,1,0
"3201",0,"3201","The Descent: Part 2",4,1,20,19,0,0,1,0,0,0,1,0
"3204",0,"3204","Horsemen",1,0,0,8,0,0,0,0,0,0,0,0
"3208",0,"3208","Red Sands",2,0,0,9,0,0,0,0,0,0,0,0
"3216",0,"3216","The New Daughter",3,0,0,16,0,0,0,0,0,0,1,0
"3247",0,"3247","Tormented",1,0,0,9,0,0,0,0,0,0,0,-1
"3249",0,"3249","The Devil's Tomb",3,0,0,16,1,0,0,0,0,0,1,0
"3251",0,"3251","Pontypool",1,0,0,9,0,0,0,0,0,0,0,0
"3252",0,"3252","Deadline",1,0,0,8,0,0,0,0,0,0,0,0
"3262",0,"3262","Life Blood",2,0,0,10,0,0,0,0,0,0,0,0
"3270",0,"3270","The Day of the Triffids",5,0,0,23,0,0,0,0,0,0,1,0
"3278",0,"3278","The Thaw",2,0,0,8,0,0,0,0,0,0,1,0
"3281",0,"3281","The Haunting in Connecticut",4,0,0,27,0,0,0,0,0,0,1,-1
"3302",0,"3302","The Collector",2,0,0,13,0,0,0,0,0,0,1,0
"3305",0,"3305","Sorority Row",2,0,0,12,0,0,0,0,0,0,0,0
"3307",0,"3307","Doghouse",1,0,0,8,0,0,0,0,0,0,0,0
"3311",0,"3311","Prey",1,0,0,4,0,0,0,0,0,0,0,0
"3315",0,"3315","From Within",2,0,0,11,0,0,0,0,0,0,0,0
"3317",0,"3317","Nightmares in Red, White and Blue",6,0,0,33,0,0,0,0,0,0,0,0
"3320",0,"3320","Hidden",1,0,0,6,0,0,0,0,0,0,0,0
"3333",0,"3333","Perkins' 14",2,1,11,11,1,0,0,0,0,0,0,0
"3336",0,"3336","The Shock Labyrinth",3,0,0,19,0,0,0,0,0,0,1,-1
"3348",0,"3348","The Revenant",2,0,0,12,0,0,0,0,0,0,1,0
"3351",0,"3351","The Dunwich Horror",3,0,0,18,0,0,0,0,0,0,1,-1
"3354",0,"3354","Screamers: The Hunting",3,0,0,22,0,0,1,0,0,0,0,0
"3359",0,"3359","Dinoshark",1,0,0,9,0,0,0,0,0,0,0,0
"3369",0,"3369","My Bloody Valentine",3,0,0,19,0,0,0,0,0,0,0,-1
"3373",0,"3373","Mega Shark vs Giant Octopus",5,0,0,27,0,0,0,0,0,0,0,-1
"3374",0,"3374","The Terror Experiment",3,0,0,21,0,0,0,0,0,0,1,-1
"3379",0,"3379","Night of the Demons",4,0,0,19,0,0,0,0,0,0,0,0
"3384",0,"3384","Phobia 2",2,1,9,8,0,0,0,0,0,0,0,-1
"3408",0,"3408","Grace",1,0,0,5,0,0,0,0,0,0,0,1
"3417",0,"3417","Silent Venom",2,0,0,12,0,0,0,0,0,0,0,0
"3419",0,"3419","Dread",1,0,0,5,0,0,0,0,0,0,0,-1
"3430",0,"3430","The House of the Devil",5,0,0,22,0,0,0,0,0,0,1,-1
"3441",0,"3441","The Loved Ones",3,0,0,14,0,0,0,0,0,0,1,0
"3442",0,"3442","Slaughter",1,0,0,9,0,0,0,0,0,0,0,-1
"3443",0,"3443","The Stepfather",2,0,0,14,0,0,0,0,0,0,1,0
"3448",0,"3448","The Horde",2,0,0,9,0,0,0,0,0,0,1,-1
"3455",0,"3455","Santau",1,0,0,6,0,0,0,0,0,0,0,0
"3459",0,"3459","The Countess",2,0,0,12,0,0,0,0,0,0,1,0
"3460",0,"3460","Anaconda 4: Trail of Blood",5,1,11,26,0,0,1,0,0,0,0,0
"3466",0,"3466","Book of Blood",3,0,0,13,0,0,0,0,0,0,0,0
"3468",0,"3468","Sweatshop",1,0,0,9,0,0,0,0,0,0,0,0
"3491",0,"3491","Higanjima",1,0,0,9,0,0,0,0,0,0,0,0
"3496",0,"3496","Run Bitch Run",3,0,0,13,0,0,0,0,0,0,0,-1
"3503",0,"3503","Thirst",1,0,0,6,0,0,0,0,0,0,0,-1
"3504",0,"3504","Infestation",1,0,0,11,0,0,0,0,0,0,0,0
"3505",0,"3505","Grotesque",1,0,0,9,0,0,0,0,0,0,0,-1
"3515",0,"3515","5150 Elm's Way",3,1,2,14,1,0,0,0,0,0,0,0
"3516",0,"3516","Super Hybrid",2,0,0,12,0,0,0,0,0,0,0,1
"3530",0,"3530","Teke Teke 2",3,1,12,11,0,0,0,0,0,0,0,0
"3531",0,"3531","Survival of the Dead",4,0,0,20,0,0,0,0,0,0,0,-1
"3540",0,"3540","The Cell 2",3,1,11,10,0,0,0,0,0,0,1,0
"3543",0,"3543","Dark Country",2,0,0,12,0,0,0,0,0,0,0,-1
"3557",0,"3557","Lesbian Vampire Killers",3,0,0,23,0,0,0,0,0,0,0,0
"3559",0,"3559","Homecoming",1,0,0,10,0,0,0,0,0,0,0,0
"3560",0,"3560","The Haunting",2,0,0,12,0,0,0,0,0,0,1,-1
"3582",0,"3582","War Games: At the End of the Day",8,0,0,32,0,0,1,0,0,0,0,0
"3591",0,"3591","Knife Edge",2,0,0,10,0,0,0,0,0,0,0,-1
"3594",0,"3594","Neighbor",1,0,0,8,0,0,0,0,0,0,0,0
"3613",0,"3613","4th Period Mystery",3,1,2,18,0,0,0,0,0,0,0,-1
"3614",0,"3614","D@bbe 2",2,1,8,7,0,0,0,0,0,0,0,0
"3616",0,"3616","Rise of the Gargoyles",4,0,0,21,0,0,0,0,0,0,0,0
"3629",0,"3629","The Seamstress",2,0,0,14,0,0,0,0,0,0,1,0
"3630",0,"3630","Offspring",1,0,0,9,0,0,0,0,0,0,0,0
"3632",0,"3632","X-Cross",1,0,0,7,0,0,0,1,0,0,0,0
"3641",0,"3641","Mysterious Island",2,0,0,17,0,0,0,0,0,0,0,-1
"3642",0,"3642","The Lodger",2,0,0,10,0,0,0,0,0,0,1,0
"3643",0,"3643","VDO Clip",2,0,0,8,0,0,0,0,0,0,0,0
"3651",0,"3651","Mutants",1,0,0,7,0,0,0,0,0,0,0,0
"3660",0,"3660","Someone's Knocking at the Door",5,0,0,30,1,0,0,0,0,0,0,0
"3662",0,"3662","Amer",1,0,0,4,0,0,0,0,0,0,0,0
"3675",0,"3675","The Shortcut",2,0,0,12,0,0,0,0,0,0,1,0
"3684",0,"3684","Feast III: The Happy Finish",5,0,0,27,0,0,1,0,0,0,0,1
"3709",0,"3709","Phantom Racer",2,0,0,13,0,0,0,0,0,0,0,0
"3712",0,"3712","Bear",1,0,0,4,0,0,0,0,0,0,0,0
"3715",0,"3715","The 7th Dimension",3,1,6,17,0,0,0,0,0,0,1,0
"3719",0,"3719","The Pit and the Pendulum",5,0,0,24,0,0,0,0,0,0,1,0
"3723",0,"3723","Crushed",1,0,0,7,0,0,0,0,0,0,0,-1
"3738",0,"3738","The Lost Tribe",3,0,0,14,0,0,0,0,0,0,1,-1
"3746",0,"3746","Fear Island",2,0,0,11,0,0,0,0,0,0,0,-1
"3754",0,"3754","High Lane",2,0,0,9,0,0,0,0,0,0,0,0
"3769",0,"3769","Invitation Only",2,0,0,15,0,0,0,0,0,0,0,0
"3789",0,"3789","Summer's Blood",2,0,0,14,1,0,0,0,0,0,0,0
"3799",0,"3799","Rosencrantz and Guildenstern Are Undead",5,0,0,39,0,0,0,0,0,0,0,0
"3808",0,"3808","The Dark House",3,0,0,14,0,0,0,0,0,0,1,-1
"3821",0,"3821","Junkyard Dog",2,0,0,12,0,0,0,0,0,0,0,-1
"3836",0,"3836","Possessed",1,0,0,9,0,0,0,0,0,0,0,0
"3842",0,"3842","I.C.U.",1,0,0,6,0,0,0,0,0,0,0,0
"3852",0,"3852","Star Runners",2,0,0,12,0,0,0,0,0,0,0,0
"3871",0,"3871","The Angels' Melancholia",3,0,0,23,1,0,0,0,0,0,1,0
"3880",0,"3880","The Last Resort",3,0,0,15,0,0,0,0,0,0,1,0
"3888",0,"3888","Strigoi",1,0,0,7,0,0,0,0,0,0,0,0
"3895",0,"3895","The Butterfly",2,0,0,13,0,0,0,0,0,0,1,0
"3899",0,"3899","Dead Noon",2,0,0,9,0,0,0,0,0,0,0,-1
"3913",0,"3913","Vampire Girl vs. Frankenstein Girl",5,0,0,34,0,0,0,0,0,0,0,0
"3916",0,"3916","Evil Angel",2,0,0,10,0,0,0,0,0,0,0,0
"3941",0,"3941","Penance",1,0,0,7,0,0,0,0,0,0,0,0
"3942",0,"3942","Smash Cut",2,0,0,9,0,0,0,0,0,0,0,-1
"3943",0,"3943","Detour",1,0,0,6,0,0,0,0,0,0,0,0
"3949",0,"3949","Silent But Deadly",3,0,0,17,0,0,0,0,0,0,0,0
"3954",0,"3954","Last of the Living",4,0,0,18,0,0,0,0,0,0,0,0
"3977",0,"3977","The Human Centipede 2 (Full Sequence)",6,1,22,37,0,0,0,0,0,0,1,0
"3980",0,"3980","A Nightmare on Elm Street",5,0,0,25,0,0,0,0,0,0,0,-1
"3988",0,"3988","Insidious",1,0,0,9,0,0,0,0,0,0,0,-1
"3990",0,"3990","The Wolfman",2,0,0,11,0,0,0,0,0,0,1,0
"3991",0,"3991","Saw: The Final Chapter",4,0,0,22,0,0,1,0,0,0,0,0
"4000",0,"4000","The Ward",2,0,0,8,0,0,0,0,0,0,1,0
"4008",0,"4008","Lake Placid 3",3,1,14,13,0,0,0,0,0,0,0,0
"4019",0,"4019","Tucker and Dale vs Evil",5,0,0,23,0,0,0,0,0,0,0,-1
"4025",0,"4025","Let Me In",3,0,0,9,0,0,0,0,0,0,0,0
"4033",0,"4033","The Tortured",2,0,0,12,0,0,0,0,0,0,1,-1
"4035",0,"4035","Nine Dead",2,0,0,9,0,0,0,0,0,0,0,-1
"4039",0,"4039","And Soon the Darkness",4,0,0,21,0,0,0,0,0,0,0,-1
"4049",0,"4049","I Spit on Your Grave",5,0,0,20,0,0,0,0,0,0,0,0
"4052",0,"4052","A Serbian Film",3,0,0,14,0,0,0,0,0,0,0,0
"4067",0,"4067","Legion",1,0,0,6,0,0,0,0,0,0,0,0
"4070",0,"4070","Devil",1,0,0,5,0,0,0,0,0,0,0,-1
"4079",0,"4079","Piranha 3D",2,1,10,10,0,0,0,0,0,0,0,0
"4085",0,"4085","The Crazies",2,0,0,11,0,0,0,0,0,0,1,0
"4097",0,"4097","Troll Hunter",2,0,0,12,0,0,0,0,0,0,0,0
"4102",0,"4102","Road Train",2,0,0,10,0,0,0,0,0,0,0,0
"4108",0,"4108","I Saw the Devil",4,0,0,15,0,0,0,0,0,0,0,-1
"4109",0,"4109","Don't Be Afraid of the Dark",6,0,0,27,1,0,0,0,0,0,0,1
"4126",0,"4126","We Are What We Are",5,0,0,18,0,0,0,0,0,0,0,0
"4141",0,"4141","Chain Letter",2,0,0,12,0,0,0,0,0,0,0,0
"4142",0,"4142","After.Life",1,0,0,10,0,0,0,0,0,0,0,0
"4164",0,"4164","Paranormal Activity 2",3,1,22,21,0,0,0,0,0,0,0,0
"4174",0,"4174","The Dead",2,0,0,8,0,0,0,0,0,0,1,-1
"4185",0,"4185","My Soul to Take",4,0,0,15,0,0,0,0,0,0,0,0
"4190",0,"4190","Mega Shark vs. Crocosaurus",4,0,0,26,0,0,0,0,0,0,0,-1
"4191",0,"4191","Death Bell 2",3,1,13,12,0,0,0,0,0,0,0,-1
"4196",0,"4196","Shelter",1,0,0,7,0,0,0,0,0,0,0,0
"4198",0,"4198","Sharktopus",1,0,0,10,0,0,0,0,0,0,0,0
"4203",0,"4203","Cold Prey III",3,0,0,13,0,0,0,0,0,0,0,-1
"4215",0,"4215","BloodRayne: The Third Reich",4,0,0,27,0,0,1,0,0,0,0,0
"4217",0,"4217","Vanishing on 7th Street",4,1,15,23,0,0,0,0,0,0,0,0
"4218",0,"4218","Vampires Suck",2,0,0,13,0,0,0,0,0,0,0,-1
"4221",0,"4221","Paranormal Activity: Tokyo Night",4,0,0,32,0,0,1,0,0,0,0,0
"4230",0,"4230","A Horrible Way to Die",5,0,0,21,0,0,0,0,0,0,0,-2
"4233",0,"4233","Altitude",1,0,0,8,0,0,0,0,0,0,0,0
"4238",0,"4238","Dylan Dog: Dead of Night",5,0,0,24,0,0,1,0,0,0,0,-1
"4242",0,"4242","Julia's Eyes",2,0,0,12,1,0,0,0,0,0,0,0
"4244",0,"4244","The Last Exorcism",3,0,0,17,0,0,0,0,0,0,1,0
"4250",0,"4250","The Pack",2,0,0,8,0,0,0,0,0,0,1,0
